Feature_ID	Proto-language	gray_parsimony_prediction_0	gray_parsimony_prediction_1	ntips_parsimony_gray	min_parsimony_gray	min_percent_parsimony_gray	gray_parsimony_prediction	Prediction	Parsimony result (Gray et al 2009-tree posteriors)
GB262	Proto-Oceanic	1	0	98	9	0.09183673469387757	Absent	0	True Negative
GB262	Proto-Polynesian	1	0	98	9	0.09183673469387757	Absent	NA	NA
GB263	Proto-Central Pacific	1	0	100	30	0.30000000000000004	Absent	NA	NA
GB263	Proto-Eastern Polynesian	1	0	100	30	0.30000000000000004	Absent	NA	NA
GB263	Proto-Oceanic	1	0	100	30	0.30000000000000004	Absent	NA	NA
GB263	Proto-Polynesian	1	0	100	30	0.30000000000000004	Absent	NA	NA
GB264	Proto-Central Pacific	1	0	97	7	0.07216494845360824	Absent	NA	NA
GB264	Proto-Eastern Polynesian	1	0	97	7	0.07216494845360824	Absent	NA	NA
GB264	Proto-Oceanic	1	0	97	7	0.07216494845360824	Absent	0	True Negative
GB264	Proto-Polynesian	1	0	97	7	0.07216494845360824	Absent	NA	NA
GB265	Proto-Central Pacific	0.9516666666666667	0.04833333333333333	73	36	0.49315068493150677	Absent	NA	NA
GB265	Proto-Eastern Polynesian	0.6914404761904762	0.30855952380952384	73	36	0.49315068493150677	Absent	NA	NA
GB265	Proto-Oceanic	1	0	73	36	0.49315068493150677	Absent	NA	NA
GB265	Proto-Polynesian	0.7741666666666667	0.22583333333333336	73	36	0.49315068493150677	Absent	NA	NA
GB266	Proto-Central Pacific	0	1	74	32	0.4324324324324325	Present	NA	NA
GB266	Proto-Eastern Polynesian	0	1	74	32	0.4324324324324325	Present	NA	NA
GB266	Proto-Oceanic	0.37	0.63	74	32	0.4324324324324325	Present	NA	NA
GB266	Proto-Polynesian	0	1	74	32	0.4324324324324325	Present	NA	NA
GB270	Proto-Central Pacific	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Eastern Polynesian	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Oceanic	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Polynesian	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB273	Proto-Central Pacific	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Eastern Polynesian	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Oceanic	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Polynesian	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB275	Proto-Central Pacific	1	0	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Eastern Polynesian	1	0	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Oceanic	1	0	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Polynesian	1	0	84	11	0.13095238095238096	Absent	NA	NA
GB276	Proto-Central Pacific	0	1	79	38	0.4810126582278481	Present	NA	NA
GB276	Proto-Eastern Polynesian	0.2016666666666667	0.7983333333333333	79	38	0.4810126582278481	Present	NA	NA
GB276	Proto-Oceanic	0.415	0.585	79	38	0.4810126582278481	Half	NA	NA
GB276	Proto-Polynesian	0	1	79	38	0.4810126582278481	Present	NA	NA
GB285	Proto-Central Pacific	1	0	100	1	0.01	Absent	NA	NA
GB285	Proto-Eastern Polynesian	1	0	100	1	0.01	Absent	NA	NA
GB285	Proto-Oceanic	1	0	100	1	0.01	Absent	0	True Negative
GB285	Proto-Polynesian	1	0	100	1	0.01	Absent	NA	NA
GB286	Proto-Central Pacific	1	0	99	4	0.040404040404040414	Absent	NA	NA
GB286	Proto-Eastern Polynesian	1	0	99	4	0.040404040404040414	Absent	NA	NA
GB286	Proto-Oceanic	1	0	99	4	0.040404040404040414	Absent	0	True Negative
GB286	Proto-Polynesian	1	0	99	4	0.040404040404040414	Absent	NA	NA
GB291	Proto-Central Pacific	1	0	106	7	0.0660377358490566	Absent	NA	NA
GB291	Proto-Eastern Polynesian	0.6950000000000001	0.305	106	7	0.0660377358490566	Absent	NA	NA
GB291	Proto-Oceanic	1	0	106	7	0.0660377358490566	Absent	0	True Negative
GB291	Proto-Polynesian	1	0	106	7	0.0660377358490566	Absent	NA	NA
GB296	Proto-Central Pacific	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Eastern Polynesian	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Oceanic	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Polynesian	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB297	Proto-Central Pacific	1	0	90	2	0.022222222222222227	Absent	NA	NA
GB297	Proto-Eastern Polynesian	1	0	90	2	0.022222222222222227	Absent	NA	NA
GB297	Proto-Oceanic	1	0	90	2	0.022222222222222227	Absent	0	True Negative
GB297	Proto-Polynesian	1	0	90	2	0.022222222222222227	Absent	NA	NA
GB298	Proto-Central Pacific	1	0	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Eastern Polynesian	1	0	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Oceanic	0.975	0.024999999999999994	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Polynesian	1	0	123	16	0.13008130081300814	Absent	NA	NA
GB299	Proto-Central Pacific	0	1	124	27	0.21774193548387097	Present	NA	NA
GB299	Proto-Eastern Polynesian	0	1	124	27	0.21774193548387097	Present	NA	NA
GB299	Proto-Oceanic	0.024999999999999994	0.975	124	27	0.21774193548387097	Present	1	True Positive
GB299	Proto-Polynesian	0	1	124	27	0.21774193548387097	Present	1	True Positive
GB300	Proto-Central Pacific	1	0	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Eastern Polynesian	1	0	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Oceanic	1	0	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Polynesian	0.945	0.05499999999999999	84	4	0.047619047619047616	Absent	NA	NA
GB301	Proto-Central Pacific	0.6155	0.38449999999999995	70	26	0.37142857142857144	Absent	NA	NA
GB301	Proto-Eastern Polynesian	0	1	70	26	0.37142857142857144	Present	NA	NA
GB301	Proto-Oceanic	0.06999999999999998	0.93	70	26	0.37142857142857144	Present	NA	NA
GB301	Proto-Polynesian	0.39544444444444443	0.6045555555555555	70	26	0.37142857142857144	Present	NA	NA
GB302	Proto-Central Pacific	1	0	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Eastern Polynesian	1	0	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Oceanic	1	0	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Polynesian	1	0	106	4	0.03773584905660377	Absent	NA	NA
GB303	Proto-Central Pacific	1	0	80	1	0.0125	Absent	NA	NA
GB303	Proto-Eastern Polynesian	1	0	80	1	0.0125	Absent	NA	NA
GB303	Proto-Oceanic	1	0	80	1	0.0125	Absent	NA	NA
GB303	Proto-Polynesian	1	0	80	1	0.0125	Absent	NA	NA
GB304	Proto-Central Pacific	0.6633333333333333	0.33666666666666667	90	20	0.22222222222222218	Absent	NA	NA
GB304	Proto-Eastern Polynesian	0	1	90	20	0.22222222222222218	Present	NA	NA
GB304	Proto-Oceanic	0.995	0.0049999999999999975	90	20	0.22222222222222218	Absent	NA	NA
GB304	Proto-Polynesian	1	0	90	20	0.22222222222222218	Absent	NA	NA
GB305	Proto-Central Pacific	1	0	97	38	0.39175257731958757	Absent	NA	NA
GB305	Proto-Eastern Polynesian	0.8	0.2	97	38	0.39175257731958757	Absent	NA	NA
GB305	Proto-Oceanic	0.915	0.08500000000000003	97	38	0.39175257731958757	Absent	NA	NA
GB305	Proto-Polynesian	1	0	97	38	0.39175257731958757	Absent	NA	NA
GB306	Proto-Central Pacific	1	0	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Eastern Polynesian	1	0	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Oceanic	1	0	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Polynesian	1	0	95	18	0.18947368421052632	Absent	NA	NA
GB309	Proto-Central Pacific	1	0	122	23	0.18852459016393439	Absent	NA	NA
GB309	Proto-Eastern Polynesian	1	0	122	23	0.18852459016393439	Absent	NA	NA
GB309	Proto-Oceanic	1	0	122	23	0.18852459016393439	Absent	NA	NA
GB309	Proto-Polynesian	1	0	122	23	0.18852459016393439	Absent	NA	NA
GB312	Proto-Central Pacific	0.8836666666666667	0.1163333333333333	117	35	0.29914529914529914	Absent	NA	NA
GB312	Proto-Eastern Polynesian	1	0	117	35	0.29914529914529914	Absent	NA	NA
GB312	Proto-Oceanic	0.34	0.6599999999999999	117	35	0.29914529914529914	Present	1	True Positive
GB312	Proto-Polynesian	1	0	117	35	0.29914529914529914	Absent	NA	NA
GB313	Proto-Central Pacific	1	0	117	51	0.4358974358974359	Absent	NA	NA
GB313	Proto-Eastern Polynesian	0.9718333333333333	0.028166666666666656	117	51	0.4358974358974359	Absent	NA	NA
GB313	Proto-Oceanic	1	0	117	51	0.4358974358974359	Absent	NA	NA
GB313	Proto-Polynesian	1	0	117	51	0.4358974358974359	Absent	NA	NA
GB314	Proto-Central Pacific	1	0	113	1	0.008849557522123895	Absent	NA	NA
GB314	Proto-Eastern Polynesian	1	0	113	1	0.008849557522123895	Absent	NA	NA
GB314	Proto-Oceanic	1	0	113	1	0.008849557522123895	Absent	NA	NA
GB314	Proto-Polynesian	1	0	113	1	0.008849557522123895	Absent	NA	NA
GB315	Proto-Central Pacific	1	0	112	0	0	Absent	NA	NA
GB315	Proto-Eastern Polynesian	1	0	112	0	0	Absent	NA	NA
GB315	Proto-Oceanic	1	0	112	0	0	Absent	NA	NA
GB315	Proto-Polynesian	1	0	112	0	0	Absent	NA	NA
GB316	Proto-Central Pacific	1	0	118	27	0.2288135593220339	Absent	NA	NA
GB316	Proto-Eastern Polynesian	1	0	118	27	0.2288135593220339	Absent	NA	NA
GB316	Proto-Oceanic	1	0	118	27	0.2288135593220339	Absent	NA	NA
GB316	Proto-Polynesian	0.49	0.51	118	27	0.2288135593220339	Half	NA	NA
GB317	Proto-Central Pacific	1	0	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Eastern Polynesian	1	0	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Oceanic	1	0	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Polynesian	1	0	116	21	0.1810344827586207	Absent	NA	NA
GB318	Proto-Central Pacific	1	0	118	56	0.4745762711864407	Absent	NA	NA
GB318	Proto-Eastern Polynesian	0	1	118	56	0.4745762711864407	Present	NA	NA
GB318	Proto-Oceanic	1	0	118	56	0.4745762711864407	Absent	NA	NA
GB318	Proto-Polynesian	0.13	0.87	118	56	0.4745762711864407	Present	1	True Positive
GB319	Proto-Central Pacific	1	0	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Eastern Polynesian	1	0	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Oceanic	1	0	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Polynesian	1	0	122	4	0.03278688524590164	Absent	NA	NA
GB320	Proto-Central Pacific	1	0	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Eastern Polynesian	1	0	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Oceanic	1	0	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Polynesian	1	0	119	11	0.09243697478991597	Absent	NA	NA
GB321	Proto-Central Pacific	1	0	116	2	0.01724137931034483	Absent	NA	NA
GB321	Proto-Eastern Polynesian	1	0	116	2	0.01724137931034483	Absent	NA	NA
GB321	Proto-Oceanic	1	0	116	2	0.01724137931034483	Absent	NA	NA
GB321	Proto-Polynesian	1	0	116	2	0.01724137931034483	Absent	NA	NA
GB322	Proto-Central Pacific	NA	NA	55	5	0.09090909090909093	Not enough languages	NA	NA
GB322	Proto-Eastern Polynesian	NA	NA	55	5	0.09090909090909093	Not enough languages	NA	NA
GB322	Proto-Oceanic	NA	NA	55	5	0.09090909090909093	Not enough languages	NA	NA
GB322	Proto-Polynesian	NA	NA	55	5	0.09090909090909093	Not enough languages	NA	NA
GB323	Proto-Central Pacific	NA	NA	53	1	0.01886792452830189	Not enough languages	NA	NA
GB323	Proto-Eastern Polynesian	NA	NA	53	1	0.01886792452830189	Not enough languages	NA	NA
GB323	Proto-Oceanic	NA	NA	53	1	0.01886792452830189	Not enough languages	NA	NA
GB323	Proto-Polynesian	NA	NA	53	1	0.01886792452830189	Not enough languages	NA	NA
GB324	Proto-Central Pacific	0.785	0.21500000000000002	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Eastern Polynesian	0.99	0.009999999999999993	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Oceanic	1	0	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Polynesian	0.996	0.0039999999999999975	109	39	0.3577981651376147	Absent	NA	NA
GB325	Proto-Central Pacific	1	0	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Eastern Polynesian	1	0	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Oceanic	1	0	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Polynesian	1	0	92	4	0.043478260869565216	Absent	NA	NA
GB326	Proto-Central Pacific	0	1	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Eastern Polynesian	0	1	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Oceanic	0	1	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Polynesian	0	1	105	16	0.1523809523809524	Present	NA	NA
GB327	Proto-Central Pacific	0	1	113	1	0.008849557522123895	Present	NA	NA
GB327	Proto-Eastern Polynesian	0	1	113	1	0.008849557522123895	Present	NA	NA
GB327	Proto-Oceanic	0	1	113	1	0.008849557522123895	Present	NA	NA
GB327	Proto-Polynesian	0	1	113	1	0.008849557522123895	Present	1	True Positive
GB328	Proto-Central Pacific	1	0	108	3	0.02777777777777778	Absent	NA	NA
GB328	Proto-Eastern Polynesian	1	0	108	3	0.02777777777777778	Absent	NA	NA
GB328	Proto-Oceanic	1	0	108	3	0.02777777777777778	Absent	NA	NA
GB328	Proto-Polynesian	1	0	108	3	0.02777777777777778	Absent	0	True Negative
GB329	Proto-Central Pacific	1	0	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Eastern Polynesian	1	0	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Oceanic	1	0	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Polynesian	1	0	103	6	0.05825242718446602	Absent	NA	NA
GB330	Proto-Central Pacific	1	0	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Eastern Polynesian	1	0	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Oceanic	1	0	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Polynesian	1	0	98	7	0.07142857142857142	Absent	NA	NA
GB331	Proto-Central Pacific	1	0	99	12	0.12121212121212123	Absent	NA	NA
GB331	Proto-Eastern Polynesian	0.4225	0.5774999999999999	99	12	0.12121212121212123	Half	NA	NA
GB331	Proto-Oceanic	0.975	0.024999999999999994	99	12	0.12121212121212123	Absent	NA	NA
GB331	Proto-Polynesian	1	0	99	12	0.12121212121212123	Absent	NA	NA
GB333	Proto-Central Pacific	0	1	120	21	0.17500000000000002	Present	NA	NA
GB333	Proto-Eastern Polynesian	0	1	120	21	0.17500000000000002	Present	NA	NA
GB333	Proto-Oceanic	0.009999999999999995	0.99	120	21	0.17500000000000002	Present	1	True Positive
GB333	Proto-Polynesian	0	1	120	21	0.17500000000000002	Present	NA	NA
GB334	Proto-Central Pacific	1	0	115	40	0.34782608695652173	Absent	NA	NA
GB334	Proto-Eastern Polynesian	1	0	115	40	0.34782608695652173	Absent	NA	NA
GB334	Proto-Oceanic	0.47	0.53	115	40	0.34782608695652173	Half	NA	NA
GB334	Proto-Polynesian	1	0	115	40	0.34782608695652173	Absent	NA	NA
GB335	Proto-Central Pacific	1	0	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Eastern Polynesian	1	0	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Oceanic	1	0	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Polynesian	1	0	117	14	0.11965811965811966	Absent	NA	NA
GB336	Proto-Central Pacific	1	0	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Eastern Polynesian	1	0	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Oceanic	1	0	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Polynesian	1	0	109	1	0.009174311926605505	Absent	NA	NA
GB400	Proto-Central Pacific	1	0	102	5	0.04901960784313726	Absent	NA	NA
GB400	Proto-Eastern Polynesian	1	0	102	5	0.04901960784313726	Absent	NA	NA
GB400	Proto-Oceanic	1	0	102	5	0.04901960784313726	Absent	NA	NA
GB400	Proto-Polynesian	1	0	102	5	0.04901960784313726	Absent	NA	NA
GB401	Proto-Central Pacific	NA	NA	65	24	0.3692307692307693	Not enough languages	NA	NA
GB401	Proto-Eastern Polynesian	NA	NA	65	24	0.3692307692307693	Not enough languages	NA	NA
GB401	Proto-Oceanic	NA	NA	65	24	0.3692307692307693	Not enough languages	NA	NA
GB401	Proto-Polynesian	NA	NA	65	24	0.3692307692307693	Not enough languages	NA	NA
GB402	Proto-Central Pacific	1	0	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Eastern Polynesian	1	0	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Oceanic	1	0	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Polynesian	1	0	82	1	0.012195121951219513	Absent	NA	NA
GB403	Proto-Central Pacific	1	0	86	13	0.1511627906976744	Absent	NA	NA
GB403	Proto-Eastern Polynesian	0.6060738705738705	0.3939261294261294	86	13	0.1511627906976744	Absent	NA	NA
GB403	Proto-Oceanic	1	0	86	13	0.1511627906976744	Absent	NA	NA
GB403	Proto-Polynesian	0.48	0.52	86	13	0.1511627906976744	Half	NA	NA
GB408	Proto-Central Pacific	0.5925	0.4075	117	45	0.3846153846153847	Half	NA	NA
GB408	Proto-Eastern Polynesian	0	1	117	45	0.3846153846153847	Present	1	True Positive
GB408	Proto-Oceanic	0.99	0.009999999999999997	117	45	0.3846153846153847	Absent	1	False Negative
GB408	Proto-Polynesian	0.9933333333333333	0.006666666666666668	117	45	0.3846153846153847	Absent	1	False Negative
GB408	Proto-Polynesian	0.9933333333333333	0.006666666666666668	117	45	0.3846153846153847	Absent	0	True Negative
GB409	Proto-Central Pacific	1	0	115	27	0.23478260869565218	Absent	1	False Negative
GB409	Proto-Central Pacific	1	0	115	27	0.23478260869565218	Absent	0	True Negative
GB409	Proto-Eastern Polynesian	0.039999999999999994	0.96	115	27	0.23478260869565218	Present	0	False Positive
GB409	Proto-Oceanic	1	0	115	27	0.23478260869565218	Absent	0	True Negative
GB409	Proto-Polynesian	0.13000000000000006	0.87	115	27	0.23478260869565218	Present	0	False Positive
GB409	Proto-Polynesian	0.13000000000000006	0.87	115	27	0.23478260869565218	Present	1	True Positive
GB410	Proto-Central Pacific	0	1	113	34	0.3008849557522124	Present	1	True Positive
GB410	Proto-Eastern Polynesian	0.36550000000000005	0.6345	113	34	0.3008849557522124	Present	NA	NA
GB410	Proto-Oceanic	0	1	113	34	0.3008849557522124	Present	NA	NA
GB410	Proto-Polynesian	0	1	113	34	0.3008849557522124	Present	NA	NA
GB415	Proto-Central Pacific	1	0	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Eastern Polynesian	1	0	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Oceanic	1	0	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Polynesian	1	0	92	16	0.17391304347826086	Absent	NA	NA
GB421	Proto-Central Pacific	0	1	92	31	0.3369565217391305	Present	NA	NA
GB421	Proto-Eastern Polynesian	0.2102857142857143	0.7897142857142857	92	31	0.3369565217391305	Present	NA	NA
GB421	Proto-Oceanic	0.35	0.65	92	31	0.3369565217391305	Present	NA	NA
GB421	Proto-Polynesian	0.395	0.605	92	31	0.3369565217391305	Present	NA	NA
GB422	Proto-Central Pacific	1	0	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Eastern Polynesian	1	0	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Oceanic	1	0	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Polynesian	1	0	96	4	0.041666666666666664	Absent	NA	NA
GB430	Proto-Central Pacific	1	0	123	15	0.12195121951219513	Absent	NA	NA
GB430	Proto-Eastern Polynesian	1	0	123	15	0.12195121951219513	Absent	NA	NA
GB430	Proto-Oceanic	1	0	123	15	0.12195121951219513	Absent	0	True Negative
GB430	Proto-Polynesian	1	0	123	15	0.12195121951219513	Absent	NA	NA
GB431	Proto-Central Pacific	1	0	124	10	0.08064516129032259	Absent	NA	NA
GB431	Proto-Eastern Polynesian	1	0	124	10	0.08064516129032259	Absent	NA	NA
GB431	Proto-Oceanic	1	0	124	10	0.08064516129032259	Absent	0	True Negative
GB431	Proto-Polynesian	1	0	124	10	0.08064516129032259	Absent	NA	NA
GB432	Proto-Central Pacific	1	0	122	12	0.09836065573770493	Absent	NA	NA
GB432	Proto-Eastern Polynesian	1	0	122	12	0.09836065573770493	Absent	NA	NA
GB432	Proto-Oceanic	1	0	122	12	0.09836065573770493	Absent	0	True Negative
GB432	Proto-Polynesian	1	0	122	12	0.09836065573770493	Absent	NA	NA
GB433	Proto-Central Pacific	0	1	126	35	0.2777777777777778	Present	NA	NA
GB433	Proto-Eastern Polynesian	1	0	126	35	0.2777777777777778	Absent	NA	NA
GB433	Proto-Oceanic	0	1	126	35	0.2777777777777778	Present	1	True Positive
GB433	Proto-Polynesian	0.985	0.01499999999999999	126	35	0.2777777777777778	Absent	NA	NA
GB519	Proto-Central Pacific	0	1	106	35	0.330188679245283	Present	NA	NA
GB519	Proto-Eastern Polynesian	0	1	106	35	0.330188679245283	Present	NA	NA
GB519	Proto-Oceanic	0.355	0.645	106	35	0.330188679245283	Present	NA	NA
GB519	Proto-Polynesian	0	1	106	35	0.330188679245283	Present	1	True Positive
GB520	Proto-Central Pacific	0	1	120	26	0.2166666666666667	Present	1	True Positive
GB520	Proto-Eastern Polynesian	0	1	120	26	0.2166666666666667	Present	NA	NA
GB520	Proto-Oceanic	0.014999999999999993	0.985	120	26	0.2166666666666667	Present	NA	NA
GB520	Proto-Polynesian	0	1	120	26	0.2166666666666667	Present	1	True Positive
GB521	Proto-Central Pacific	0.0019999999999999983	0.998	117	51	0.4358974358974359	Present	1	True Positive
GB521	Proto-Eastern Polynesian	0	1	117	51	0.4358974358974359	Present	NA	NA
GB521	Proto-Oceanic	0.995	0.0049999999999999975	117	51	0.4358974358974359	Absent	0	True Negative
GB521	Proto-Polynesian	0.0019999999999999983	0.998	117	51	0.4358974358974359	Present	NA	NA
GB522	Proto-Central Pacific	0.9535743145743146	0.04642568542568542	109	29	0.26605504587155965	Absent	NA	NA
GB522	Proto-Eastern Polynesian	0	1	109	29	0.26605504587155965	Present	NA	NA
GB522	Proto-Oceanic	0.36000000000000004	0.64	109	29	0.26605504587155965	Present	1	True Positive
GB522	Proto-Polynesian	0.12849624060150375	0.8715037593984962	109	29	0.26605504587155965	Present	1	True Positive
